"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Haemulon","sciurus","Haemulon sciurus",NA,25,NA,14,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,42,NA,11,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,52,NA,12,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,55,NA,14,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,59,NA,7,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,61,NA,14,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Mugil","curema","Mugil curema",NA,33,NA,9,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,27,NA,21,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,41,NA,6,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,46,NA,18,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,50,NA,11,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,33,NA,15,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,40,NA,10,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,44,NA,8,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,54,NA,15,"Cerro prieto - Popotla"
1,5,2006,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","14:45",18,17.2,26,6,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,65,NA,14,"Cerro prieto - Popotla"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,32,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,43,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,26,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,21,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,23,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Haemulon","sciurus","Haemulon sciurus",NA,27,NA,16,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,44,NA,30,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,48,NA,16,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Mugil","curema","Mugil curema",NA,43,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Muraena","lentiginosa","Muraena lentiginosa",NA,23,NA,7,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Muraena","lentiginosa","Muraena lentiginosa",NA,26,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,38,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,39,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","10:20",20,20.2,25,10,NA,8,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,50,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,28,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,29,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,36,NA,21,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,38,NA,31,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,26,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,29,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,43,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,39,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,40,NA,16,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,42,NA,6,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,57,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Scarus","coeruleus","Scarus coeruleus",NA,58,NA,22,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Scarus","coeruleus","Scarus coeruleus",NA,59,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","12:15",5,5.2,25,7,NA,2,"Scarus","coeruleus","Scarus coeruleus",NA,72,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,26,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,27,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,29,NA,26,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,35,NA,7,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,37,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,32,NA,18,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,36,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,39,NA,23,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,28,NA,27,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,30,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,32,NA,16,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,46,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Mugil","curema","Mugil curema",NA,42,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,51,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,30,NA,17,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,39,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,54,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,58,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Scarus","coeruleus","Scarus coeruleus",NA,58,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Scarus","coeruleus","Scarus coeruleus",NA,60,NA,17,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Sparisoma","viride","Sparisoma viride",NA,30,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Sparisoma","viride","Sparisoma viride",NA,31,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Sparisoma","viride","Sparisoma viride",NA,37,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Sparisoma","viride","Sparisoma viride",NA,38,NA,16,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,26,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Diana Flores","10:20",27,26.8,26,7,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,31,NA,19,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,29,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,40,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,29,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,35,NA,18,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,39,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,29,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,38,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Mugil","curema","Mugil curema",NA,43,NA,18,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Muraena","lentiginosa","Muraena lentiginosa",NA,22,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,35,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,38,NA,37,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,40,NA,7,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,31,NA,18,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,63,NA,11,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Scarus","coeruleus","Scarus coeruleus",NA,55,NA,11,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Scarus","coeruleus","Scarus coeruleus",NA,58,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Scarus","coeruleus","Scarus coeruleus",NA,63,NA,8,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Scarus","coeruleus","Scarus coeruleus",NA,64,NA,5,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Scarus","coeruleus","Scarus coeruleus",NA,76,NA,8,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,25,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,27,NA,19,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,32,NA,7,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","8:40",19,20.5,26,5,NA,9,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,41,NA,6,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,30,NA,16,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,33,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,45,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,25,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,28,NA,11,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,35,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Epinephelus","guttatus","Epinephelus guttatus",NA,33,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Epinephelus","guttatus","Epinephelus guttatus",NA,35,NA,18,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Epinephelus","guttatus","Epinephelus guttatus",NA,36,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Epinephelus","guttatus","Epinephelus guttatus",NA,44,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Haemulon","sciurus","Haemulon sciurus",NA,18,NA,7,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,11,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Haemulon","sciurus","Haemulon sciurus",NA,25,NA,8,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,42,NA,14,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,47,NA,9,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,52,NA,15,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,28,NA,20,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,35,NA,11,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,45,NA,12,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,47,NA,10,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,49,NA,13,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,13,NA,39,"Las cruces - Calencho"
1,5,2007,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Ignacia Rivera","13:40",8,8.7,25,9,NA,1,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,15,NA,10,"Las cruces - Calencho"
